case_id,repetition,io_ms,upload_ms,read_wall_ms,direct
tiny11-001982,2,1.15448,0.382135,1.599101,True
tiny11-001983,0,0.864818,0.37857799999999997,1.296795,True
tiny11-001983,1,0.905293,0.396252,1.369141,True
tiny11-001983,2,0.9408289999999999,0.38400799999999996,1.386362,True
tiny11-001984,0,1.015018,0.34786,1.450142,True
tiny11-001984,1,0.951189,0.386804,1.40631,True
tiny11-001984,2,0.950558,0.391071,1.406431,True
tiny11-001985,0,0.947372,0.39357600000000004,1.409636,True
tiny11-001985,1,0.896717,0.390761,1.371565,True
tiny11-001985,2,0.955678,0.344134,1.378689,True
tiny11-001986,0,0.874235,0.399878,1.348743,True
tiny11-001986,1,0.858285,0.37392899999999996,1.285063,True
tiny11-001986,2,0.857173,0.374741,1.27806,True
tiny11-001987,0,0.930991,0.390701,1.408414,True
tiny11-001987,1,1.006172,0.384409,1.476451,True
tiny11-001987,2,0.873754,0.37915899999999997,1.31505,True
tiny11-001988,0,1.334316,0.578703,2.028223,True
tiny11-001988,1,1.4605920000000001,0.528128,2.091441,True
tiny11-001988,2,1.3819649999999999,0.507048,1.998988,True
tiny11-001989,0,1.405649,0.567662,2.046357,True
tiny11-001989,1,1.461303,0.496849,2.028433,True
tiny11-001989,2,1.3966020000000001,0.5059870000000001,1.965445,True
tiny11-001990,0,1.2635029999999998,0.533288,1.913599,True
tiny11-001990,1,1.254576,0.499044,1.847105,True
tiny11-001990,2,1.223818,0.514552,1.796359,True
tiny11-001991,0,1.439743,0.59901,2.118392,True
tiny11-001991,1,1.490067,0.531945,2.153387,True
tiny11-001991,2,1.4678849999999999,0.515434,2.095529,True
tiny11-001992,0,1.184746,0.516135,1.797592,True
tiny11-001992,1,1.152566,0.587278,1.830934,True
tiny11-001992,2,1.402954,0.546412,2.02664,True
tiny11-001993,0,1.235841,0.595303,1.955597,True
tiny11-001993,1,1.256941,0.513871,1.888472,True
tiny11-001993,2,1.250769,0.495848,1.829372,True
tiny11-001994,0,1.1796959999999999,0.575426,1.829532,True
tiny11-001994,1,1.172423,0.5222060000000001,1.766324,True
tiny11-001994,2,1.2207029999999999,0.504634,1.786101,True
tiny11-001995,0,1.2787709999999999,0.46001,1.815194,True
tiny11-001995,1,1.2595560000000001,0.523539,1.857834,True
tiny11-001995,2,1.230701,0.517989,1.815295,True
tiny11-001996,0,1.1935820000000001,0.473957,1.745885,True
tiny11-001996,1,1.198742,0.48001799999999994,1.783064,True
tiny11-001996,2,1.195215,0.48135,1.781302,True
tiny11-001997,0,1.466622,0.469839,2.040957,True
tiny11-001997,1,1.476121,0.523038,2.103785,True
tiny11-001997,2,1.4091559999999999,0.517738,2.004208,True
tiny11-001998,0,1.4145560000000001,0.511356,2.022042,True
tiny11-001998,1,1.3882059999999998,0.472354,1.962891,True
tiny11-001998,2,1.387114,0.462725,1.923608,True
tiny11-001999,0,1.198181,0.516656,1.797451,True
tiny11-001999,1,1.212968,0.458277,1.73754,True
tiny11-001999,2,1.297306,0.48473700000000003,1.872913,True
tiny11-002000,0,1.242634,0.526835,1.864988,True
tiny11-002000,1,1.277259,0.51897,1.871731,True
tiny11-002000,2,1.3118940000000001,0.464488,1.843287,True
tiny11-002001,0,1.215002,0.4706,1.776543,True
tiny11-002001,1,1.2067670000000001,0.516015,1.791039,True
tiny11-002001,2,1.225371,0.5253730000000001,1.814334,True
tiny11-002002,0,2.426228,0.9803540000000001,3.570277,True
tiny11-002002,1,2.385011,0.9298289999999999,3.475551,True
tiny11-002002,2,2.3883870000000003,0.9362419999999999,3.47537,True
tiny11-002003,0,2.444321,0.939006,3.565258,True
tiny11-002003,1,2.451805,0.92479,3.524352,True
tiny11-002003,2,2.3941779999999997,0.92537,3.451495,True
tiny11-002004,0,2.6611979999999997,0.960386,3.791401,True
tiny11-002004,1,2.644516,0.9309310000000001,3.733753,True
tiny11-002004,2,2.535782,1.052248,3.751285,True
tiny11-002005,0,2.647932,0.93578,3.764391,True
tiny11-002005,1,2.553104,1.0423699999999998,3.719767,True
tiny11-002005,2,2.461223,0.911706,3.504986,True
tiny11-002006,0,2.500036,1.0888959999999999,3.747579,True
tiny11-002006,1,2.441486,0.939597,3.55002,True
tiny11-002006,2,2.677307,0.940038,3.777375,True
tiny11-002007,0,2.3903809999999996,1.04833,3.570488,True
tiny11-002007,1,2.303107,0.937965,3.381495,True
tiny11-002007,2,2.4305749999999997,0.9470109999999999,3.552755,True
tiny11-002008,0,2.278761,1.009889,3.406822,True
tiny11-002008,1,2.0970619999999998,0.94627,3.209031,True
tiny11-002008,2,2.368219,0.916615,3.419716,True
tiny11-002009,0,3.4882440000000003,1.469468,5.129213,True
tiny11-002009,1,3.268192,1.3499949999999998,4.79588,True
tiny11-002009,2,3.3315810000000003,1.356627,4.83861,True
tiny11-002010,0,3.2724810000000004,1.5362829999999998,4.967731,True
tiny11-002010,1,3.29372,1.343062,4.803354,True
tiny11-002010,2,3.442378,1.400298,5.005402,True
tiny11-002011,0,3.672819,1.363921,5.186059,True
tiny11-002011,1,3.66773,1.380231,5.202439,True
tiny11-002011,2,3.714547,1.501288,5.368871,True
tiny11-002012,0,3.748631,1.383507,5.350497,True
tiny11-002012,1,3.7096080000000002,1.3600139999999998,5.242034,True
tiny11-002012,2,3.612867,1.367768,5.132449,True
tiny11-002013,0,3.6170940000000003,1.3474000000000002,5.097854,True
tiny11-002013,1,3.58209,1.377296,5.128913,True
tiny11-002013,2,3.6557269999999997,1.425356,5.280976,True
tiny11-002014,0,3.62501,1.349213,5.144291,True
tiny11-002014,1,3.4841860000000002,1.329437,4.9298,True
tiny11-002014,2,3.679131,1.337752,5.138701,True
tiny11-002015,0,3.265116,1.569636,5.044484,True
tiny11-002015,1,3.29914,1.377186,4.847747,True
tiny11-002015,2,3.423933,1.387605,4.986426,True
tiny11-002016,0,1.328665,0.466392,1.874306,True
tiny11-002016,1,1.325338,0.539479,1.960206,True
tiny11-002016,2,1.246731,0.532106,1.883021,True
tiny11-002017,0,1.214882,0.479617,1.791391,True
tiny11-002017,1,1.194724,0.521876,1.820124,True
tiny11-002017,2,1.206637,0.519532,1.801679,True
tiny11-002018,0,1.576889,0.5463020000000001,2.236293,True
tiny11-002018,1,1.5606389999999999,0.510925,2.20293,True
tiny11-002018,2,1.583211,0.495848,2.228688,True
tiny11-002019,0,1.427891,0.54506,2.071083,True
tiny11-002019,1,1.454089,0.488634,2.057158,True
tiny11-002019,2,1.413934,0.507309,2.069481,True
tiny11-002020,0,1.2149020000000001,0.535912,1.858666,True
tiny11-002020,1,1.300903,0.539519,1.965365,True
tiny11-002020,2,1.23517,0.522346,1.84989,True
tiny11-002021,0,1.2372239999999999,0.542235,1.896948,True
tiny11-002021,1,1.278602,0.46449900000000005,1.840712,True
tiny11-002021,2,1.279252,0.470911,1.836024,True
tiny11-002022,0,1.227726,0.5390280000000001,1.849439,True
tiny11-002022,1,1.1879110000000002,0.5273669999999999,1.829421,True
tiny11-002022,2,1.265056,0.496168,1.877813,True
tiny11-002023,0,2.271358,0.901456,3.273122,True
tiny11-002023,1,2.321401,0.939076,3.363911,True
tiny11-002023,2,2.3945790000000002,0.927845,3.449542,True
tiny11-002024,0,2.4011709999999997,1.0281420000000001,3.543898,True
tiny11-002024,1,2.3753029999999997,0.9226449999999999,3.434464,True
tiny11-002024,2,2.483024,0.945919,3.584934,True
tiny11-002025,0,2.5349209999999998,0.9752240000000001,3.629097,True
tiny11-002025,1,2.590515,0.9365220000000001,3.673711,True
tiny11-002025,2,2.7605030000000004,0.9797720000000001,3.932284,True
tiny11-002026,0,2.525914,1.051597,3.767075,True
tiny11-002026,1,2.4916300000000002,0.933526,3.590234,True
tiny11-002026,2,2.442638,0.9534130000000001,3.548897,True
tiny11-002027,0,2.471583,1.037039,3.613468,True
tiny11-002027,1,2.4665529999999998,0.902689,3.486901,True
tiny11-002027,2,2.546313,0.9242279999999999,3.594051,True
tiny11-002028,0,2.36333,1.0429110000000001,3.549238,True
tiny11-002028,1,2.328876,0.923929,3.399308,True
tiny11-002028,2,2.332802,0.914169,3.366066,True
tiny11-002029,0,2.1473760000000004,0.956819,3.246743,True
tiny11-002029,1,2.079409,1.0306780000000002,3.21857,True
tiny11-002029,2,2.136496,0.903079,3.143068,True
tiny11-002030,0,3.412633,1.570066,5.164409,True
tiny11-002030,1,3.280005,1.353631,4.7803,True
tiny11-002030,2,3.502431,1.3876659999999998,5.044334,True
tiny11-002031,0,3.402814,1.375704,4.923939,True
tiny11-002031,1,3.3038890000000003,1.391953,4.858587,True
tiny11-002031,2,3.375743,1.345998,4.894935,True
tiny11-002032,0,3.9001439999999996,1.38507,5.45901,True
tiny11-002032,1,3.772306,1.3636510000000002,5.315571,True
tiny11-002032,2,3.680153,1.360555,5.19179,True
tiny11-002033,0,3.561561,1.349574,5.070924,True
tiny11-002033,1,3.664213,1.362838,5.188795,True
tiny11-002033,2,3.63589,1.3763340000000002,5.182843,True
tiny11-002034,0,3.58761,1.394508,5.171732,True
tiny11-002034,1,3.6092199999999997,1.403405,5.205856,True
tiny11-002034,2,3.631081,1.397243,5.213822,True
tiny11-002035,0,3.636652,1.382104,5.219001,True
tiny11-002035,1,3.709728,1.36306,5.257613,True
tiny11-002035,2,3.636561,1.401171,5.214352,True
tiny11-002036,0,3.467435,1.392865,5.055064,True
tiny11-002036,1,3.395751,1.3722059999999998,4.958364,True
tiny11-002036,2,3.1235619999999997,1.3537819999999998,4.622004,True
tiny11-002037,0,1.24606,0.468647,1.8291,True
tiny11-002037,1,1.243756,0.5349299999999999,1.874786,True
tiny11-002037,2,1.285795,0.531003,1.894524,True
tiny11-002038,0,1.14994,0.558044,1.808101,True
tiny11-002038,1,1.153367,0.474708,1.762075,True
tiny11-002038,2,1.1200139999999998,0.474618,1.702534,True
tiny11-002039,0,1.080912,0.483765,1.644395,True
tiny11-002039,1,1.134702,0.5227580000000001,1.726028,True
tiny11-002039,2,1.155421,0.5145019999999999,1.734203,True
tiny11-002040,0,1.471823,0.555028,2.150963,True
tiny11-002040,1,1.484116,0.528458,2.163026,True
tiny11-002040,2,1.359914,0.487842,1.985754,True
tiny11-002041,0,1.2234880000000001,0.525142,1.822639,True
tiny11-002041,1,1.268092,0.544268,1.896747,True
tiny11-002041,2,1.332873,0.47360599999999997,1.928738,True
tiny11-002042,0,1.2508599999999999,0.524381,1.866431,True
tiny11-002042,1,1.251029,0.517437,1.838969,True
tiny11-002042,2,1.363761,0.469017,1.927495,True
tiny11-002043,0,1.1789749999999999,0.462555,1.731799,True
tiny11-002043,1,1.204964,0.540922,1.829261,True
tiny11-002043,2,1.195125,0.528689,1.805266,True
tiny11-002044,0,2.3090680000000003,0.989581,3.436327,True
tiny11-002044,1,2.310101,1.067456,3.520374,True
tiny11-002044,2,2.3014650000000003,0.918668,3.347501,True
tiny11-002045,0,2.2228670000000004,0.966858,3.300533,True
tiny11-002045,1,2.119183,0.9169149999999999,3.166882,True
tiny11-002045,2,2.1618429999999997,0.905353,3.173435,True
tiny11-002046,0,1.951019,0.9388759999999999,2.995974,True
tiny11-002046,1,1.957902,0.9178869999999999,2.982838,True
tiny11-002046,2,2.1714119999999997,0.8974880000000001,3.174888,True
tiny11-002047,0,2.3438429999999997,1.0408060000000001,3.464549,True
tiny11-002047,1,2.2266950000000003,0.918297,3.244207,True
tiny11-002047,2,2.348983,0.913087,3.357008,True
tiny11-002048,0,2.407563,1.003427,3.546874,True
tiny11-002048,1,2.362078,0.933035,3.410689,True
tiny11-002048,2,2.308717,0.893611,3.305753,True
tiny11-002049,0,2.32065,1.033112,3.461294,True
tiny11-002049,1,2.3414189999999997,0.9358909999999999,3.399688,True
tiny11-002049,2,2.369621,0.91442,3.422972,True
tiny11-002050,0,2.126667,1.0470679999999999,3.301184,True
tiny11-002050,1,2.271598,1.054152,3.452717,True
tiny11-002050,2,2.277049,0.902098,3.296916,True
tiny11-002051,0,3.394038,1.5654469999999998,5.115227,True
tiny11-002051,1,3.081874,1.3406369999999999,4.559468,True
tiny11-002051,2,3.177823,1.3318109999999999,4.648033,True
tiny11-002052,0,3.1844259999999998,1.43855,4.728924,True
tiny11-002052,1,3.143949,1.355214,4.679833,True
tiny11-002052,2,3.2555189999999996,1.3627090000000002,4.788957,True
tiny11-002053,0,3.137888,1.58255,4.855191,True
tiny11-002053,1,3.252633,1.381654,4.813292,True
tiny11-002053,2,2.9733609999999997,1.3523800000000001,4.468197,True
tiny11-002054,0,3.429274,1.369751,4.983831,True
tiny11-002054,1,3.241623,1.392494,4.776844,True
tiny11-002054,2,3.230682,1.353721,4.716281,True
tiny11-002055,0,3.262251,1.4596300000000002,4.859338,True
tiny11-002055,1,3.266699,1.348913,4.738092,True
tiny11-002055,2,3.2057350000000002,1.3794000000000002,4.754473,True
tiny11-002056,0,3.532978,1.5656079999999999,5.237416,True
tiny11-002056,1,3.506217,1.3552950000000001,4.987688,True
tiny11-002056,2,3.490388,1.3994069999999998,5.058391,True
tiny11-002057,0,2.9956419999999997,1.3461679999999998,4.4592,True
tiny11-002057,1,3.0391950000000003,1.362368,4.529381,True
tiny11-002057,2,3.339145,1.3429010000000001,4.816838,True
tiny11-002058,0,0.6527609999999999,0.18747999999999998,0.907908,True
tiny11-002058,1,0.654574,0.21016300000000002,0.934448,True
tiny11-002058,2,0.615451,0.19634700000000002,0.880427,True
tiny11-002059,0,0.6215620000000001,0.200475,0.888903,True
tiny11-002059,1,0.610472,0.189855,0.849709,True
tiny11-002059,2,0.5999220000000001,0.197529,0.847014,True
tiny11-002060,0,0.5776100000000001,0.206927,0.847946,True
tiny11-002060,1,0.531745,0.17778200000000002,0.773236,True
tiny11-002060,2,0.5514220000000001,0.17613900000000002,0.771813,True
tiny11-002061,0,0.560508,0.201537,0.820955,True
tiny11-002061,1,0.575115,0.195565,0.833628,True
tiny11-002061,2,0.585244,0.20318,0.838808,True
tiny11-002062,0,0.677187,0.198041,0.942262,True
tiny11-002062,1,0.653002,0.195956,0.912857,True
tiny11-002062,2,0.6673790000000001,0.205965,0.932223,True
tiny11-002063,0,0.712994,0.209261,0.980544,True
tiny11-002063,1,0.6980449999999999,0.198241,0.959094,True
tiny11-002063,2,0.712723,0.20430199999999998,0.981646,True
tiny11-002064,0,0.712663,0.18285200000000001,0.972008,True
tiny11-002064,1,0.7012820000000001,0.18719,0.9518,True
tiny11-002064,2,0.733302,0.216364,1.041087,True
tiny11-002065,0,0.9125270000000001,0.394719,1.387836,True
tiny11-002065,1,0.899593,0.380412,1.349053,True
tiny11-002065,2,0.854949,0.34936399999999995,1.258243,True
tiny11-002066,0,1.015068,0.396532,1.475469,True
tiny11-002066,1,1.068048,0.383658,1.514233,True
tiny11-002066,2,1.1047170000000002,0.40816399999999997,1.588481,True
tiny11-002067,0,0.90867,0.385672,1.385482,True
tiny11-002067,1,0.940198,0.387795,1.390771,True
tiny11-002067,2,0.886879,0.381393,1.336079,True
tiny11-002068,0,0.964414,0.417631,1.48649,True
tiny11-002068,1,1.01036,0.414765,1.537275,True
tiny11-002068,2,0.9355,0.338804,1.369752,True
tiny11-002069,0,0.9184880000000001,0.387575,1.378187,True
tiny11-002069,1,0.9167240000000001,0.382756,1.359232,True
tiny11-002069,2,0.880678,0.386583,1.322384,True
tiny11-002070,0,0.893691,0.39024000000000003,1.363721,True
tiny11-002070,1,0.9188590000000001,0.391803,1.383147,True
tiny11-002070,2,0.897999,0.39976799999999996,1.380402,True
tiny11-002071,0,1.036538,0.395129,1.509783,True
tiny11-002071,1,0.9723189999999999,0.38255500000000003,1.415107,True
tiny11-002071,2,0.9770270000000001,0.380561,1.407443,True
tiny11-002072,0,1.2408009999999998,0.5778300000000001,1.913579,True
tiny11-002072,1,1.1966880000000002,0.575586,1.85534,True
tiny11-002072,2,1.249076,0.496539,1.808001,True
tiny11-002073,0,1.214081,0.580486,1.878974,True
tiny11-002073,1,1.302335,0.520864,1.947402,True
tiny11-002073,2,1.262502,0.535702,1.906186,True
tiny11-002074,0,1.2814670000000001,0.558254,1.902217,True
tiny11-002074,1,1.212979,0.559867,1.830954,True
tiny11-002074,2,1.221685,0.505164,1.795919,True
tiny11-002075,0,1.470761,0.520633,2.083667,True
tiny11-002075,1,1.422941,0.5453300000000001,2.062457,True
tiny11-002075,2,1.3810630000000002,0.512058,1.964033,True
tiny11-002076,0,1.2116559999999998,0.5868669999999999,1.880918,True
tiny11-002076,1,1.3615869999999999,0.509954,1.957461,True
tiny11-002076,2,1.219972,0.50258,1.815506,True
tiny11-002077,0,1.218528,0.584893,1.900213,True
tiny11-002077,1,1.231023,0.575677,1.888622,True
tiny11-002077,2,1.20881,0.49979399999999996,1.79645,True
tiny11-002078,0,1.2207329999999998,0.575988,1.89853,True
tiny11-002078,1,1.1754580000000001,0.506067,1.772435,True
tiny11-002078,2,1.156884,0.500155,1.735956,True
tiny11-002079,0,0.191028,0.035767,0.269123,True
tiny11-002079,1,0.199002,0.054021,0.306233,True
tiny11-002079,2,0.208259,0.040064999999999996,0.30478,True
tiny11-002080,0,0.184245,0.031108,0.252933,True
tiny11-002080,1,0.181279,0.031148,0.246361,True
tiny11-002080,2,0.20627500000000001,0.032369999999999996,0.272049,True
tiny11-002081,0,0.16503800000000002,0.032591,0.233126,True
tiny11-002081,1,0.195345,0.03226,0.261459,True
tiny11-002081,2,0.187701,0.033332,0.263503,True
tiny11-002082,0,0.249327,0.043531999999999994,0.352058,True
tiny11-002082,1,0.254255,0.039624,0.351187,True
tiny11-002082,2,0.244387,0.044664,0.34238,True
tiny11-002083,0,0.321361,0.041989,0.417401,True
tiny11-002083,1,0.286185,0.038712,0.371444,True
tiny11-002083,2,0.243605,0.038152,0.327693,True
tiny11-002084,0,0.38523,0.062738,0.506167,True
tiny11-002084,1,0.348452,0.053019,0.472163,True
tiny11-002084,2,0.32824400000000004,0.046717,0.439652,True
tiny11-002085,0,0.466813,0.046858,0.575065,True
tiny11-002085,1,0.40454700000000005,0.047259,0.509473,True
tiny11-002085,2,0.46742399999999995,0.049902999999999996,0.58814,True
tiny11-002086,0,0.31666300000000003,0.05887,0.430335,True
tiny11-002086,1,0.38543099999999997,0.05357,0.480228,True
tiny11-002086,2,0.286326,0.05304,0.378849,True
tiny11-002087,0,0.277479,0.053611,0.375473,True
tiny11-002087,1,0.27506400000000003,0.056746000000000005,0.371936,True
tiny11-002087,2,0.27971300000000004,0.055594000000000005,0.37955,True
tiny11-002088,0,0.343452,0.054111,0.436717,True
tiny11-002088,1,0.257552,0.067116,0.364722,True
tiny11-002088,2,0.35040499999999997,0.055003,0.445093,True
tiny11-002089,0,0.294421,0.07747499999999999,0.448589,True
tiny11-002089,1,0.29579300000000003,0.082785,0.462726,True
tiny11-002089,2,0.290053,0.079589,0.446204,True
tiny11-002090,0,0.357649,0.067386,0.496449,True
tiny11-002090,1,0.343101,0.062517,0.461182,True
tiny11-002090,2,0.34763,0.079649,0.48618,True
tiny11-002091,0,0.624057,0.064821,0.754631,True
tiny11-002091,1,0.514011,0.06978,0.639737,True
tiny11-002091,2,0.444101,0.06449099999999999,0.567992,True
tiny11-002092,0,0.5047740000000001,0.066785,0.626672,True
tiny11-002092,1,0.455843,0.062717,0.576568,True
tiny11-002092,2,0.429123,0.060433,0.536954,True
tiny11-002093,0,0.325228,0.089968,0.465611,True
tiny11-002093,1,0.314809,0.08002,0.448048,True
tiny11-002093,2,0.303257,0.07716500000000001,0.4224,True
tiny11-002094,0,0.365043,0.077625,0.482522,True
tiny11-002094,1,0.304118,0.089878,0.440454,True
tiny11-002094,2,0.348271,0.076333,0.473997,True
tiny11-002095,0,0.39562,0.07523099999999999,0.508331,True
tiny11-002095,1,0.397443,0.094416,0.544639,True
tiny11-002095,2,0.398295,0.090128,0.549968,True
tiny11-002096,0,0.410718,0.10202,0.591947,True
tiny11-002096,1,0.381153,0.08784499999999999,0.550149,True
tiny11-002096,2,0.284021,0.084729,0.421618,True
tiny11-002097,0,0.41527600000000003,0.080381,0.553285,True
tiny11-002097,1,0.44936000000000004,0.081322,0.576458,True
tiny11-002097,2,0.433641,0.081463,0.56156,True
tiny11-002098,0,0.5698150000000001,0.085069,0.715568,True
tiny11-002098,1,0.599572,0.081592,0.730637,True
tiny11-002098,2,0.5610689999999999,0.08565099999999999,0.69507,True
tiny11-002099,0,0.5845929999999999,0.086301,0.729584,True
tiny11-002099,1,0.5463709999999999,0.08611100000000001,0.682817,True
tiny11-002099,2,0.621733,0.095348,0.780119,True
tiny11-002100,0,0.217777,0.036158,0.307074,True
tiny11-002100,1,0.233196,0.035927,0.309489,True
tiny11-002100,2,0.233246,0.036058,0.309609,True
tiny11-002101,0,0.200986,0.048481,0.303989,True
tiny11-002101,1,0.313076,0.051056,0.442898,True
tiny11-002101,2,0.235961,0.054202,0.366606,True
tiny11-002102,0,0.241622,0.061195,0.411309,True
tiny11-002102,1,0.255177,0.048350000000000004,0.377877,True
tiny11-002102,2,0.23924700000000002,0.05371,0.36371,True
tiny11-002103,0,0.282108,0.063259,0.44417,True
tiny11-002103,1,0.328204,0.060463,0.479086,True
tiny11-002103,2,0.270816,0.065693,0.430335,True
tiny11-002104,0,0.278852,0.048540999999999994,0.392284,True
tiny11-002104,1,0.291185,0.047598999999999995,0.399848,True
tiny11-002104,2,0.263463,0.047208,0.368739,True
tiny11-002105,0,0.41846300000000003,0.058027999999999996,0.63055,True
tiny11-002105,1,0.5907250000000001,0.074268,0.783806,True
tiny11-002105,2,0.460522,0.07257599999999999,0.686333,True
tiny11-002106,0,0.446746,0.057057000000000004,0.598709,True
tiny11-002106,1,0.414235,0.054302,0.545049,True
tiny11-002106,2,0.427781,0.046127,0.548024,True
tiny11-002107,0,0.31455900000000003,0.073768,0.462325,True
tiny11-002107,1,0.317644,0.08017,0.466813,True
tiny11-002107,2,0.29643400000000003,0.074268,0.447797,True
tiny11-002108,0,0.308367,0.05309899999999999,0.415387,True
tiny11-002108,1,0.348692,0.062426,0.458999,True
tiny11-002108,2,0.33026799999999995,0.06643500000000001,0.508591,True
tiny11-002109,0,0.307064,0.066584,0.446775,True
tiny11-002109,1,0.373589,0.059601,0.487802,True
tiny11-002109,2,0.27146800000000004,0.05848,0.371915,True
tiny11-002110,0,0.33661,0.09615,0.494866,True
tiny11-002110,1,0.329246,0.065372,0.455101,True
tiny11-002110,2,0.314168,0.065683,0.433742,True
tiny11-002111,0,0.37752600000000003,0.14097300000000001,0.621393,True
tiny11-002111,1,0.392064,0.068418,0.541152,True
tiny11-002111,2,0.356206,0.05879,0.467054,True
tiny11-002112,0,0.5105149999999999,0.063408,0.636501,True
tiny11-002112,1,0.456484,0.059090000000000004,0.583661,True
tiny11-002112,2,0.554707,0.064881,0.666066,True
tiny11-002113,0,0.541242,0.098825,0.767335,True
tiny11-002113,1,0.5519919999999999,0.094347,0.768827,True
tiny11-002113,2,0.470169,0.07864700000000001,0.637322,True
tiny11-002114,0,0.374751,0.08888599999999999,0.514913,True
tiny11-002114,1,0.30457,0.07699399999999999,0.432849,True
tiny11-002114,2,0.324777,0.077686,0.444842,True
tiny11-002115,0,0.35780900000000004,0.081493,0.484616,True
tiny11-002115,1,0.350485,0.074609,0.46523,True
tiny11-002115,2,0.346057,0.087243,0.487932,True
tiny11-002116,0,0.648413,0.089417,0.848868,True
tiny11-002116,1,0.454279,0.093655,0.696273,True
tiny11-002116,2,0.48652999999999996,0.08257500000000001,0.632352,True
tiny11-002117,0,0.352099,0.111018,0.613928,True
tiny11-002117,1,0.32825400000000005,0.102581,0.526845,True
tiny11-002117,2,0.295022,0.081262,0.434072,True
tiny11-002118,0,0.517638,0.096691,0.690221,True
tiny11-002118,1,0.465461,0.09072,0.634878,True
tiny11-002118,2,0.473255,0.08597,0.6149,True
tiny11-002119,0,0.71641,0.145662,0.991334,True
tiny11-002119,1,0.622724,0.103914,0.867832,True
tiny11-002119,2,0.5325359999999999,0.100508,0.730066,True
tiny11-002120,0,0.59336,0.091522,0.795077,True
tiny11-002120,1,0.55112,0.090259,0.699178,True
tiny11-002120,2,0.584403,0.090219,0.735726,True
tiny11-002121,0,0.7127129999999999,0.201737,0.974883,True
tiny11-002121,1,0.680212,0.221113,0.973351,True
tiny11-002121,2,0.737409,0.231493,1.09098,True
tiny11-002122,0,0.66285,0.180507,0.921894,True
tiny11-002122,1,0.631942,0.18189,0.874716,True
tiny11-002122,2,0.671476,0.21715600000000002,0.975534,True
tiny11-002123,0,0.592699,0.206396,0.870789,True
tiny11-002123,1,0.6334339999999999,0.19602699999999998,0.896678,True
tiny11-002123,2,0.5664790000000001,0.191298,0.805096,True
tiny11-002124,0,0.642692,0.215052,0.942172,True
tiny11-002124,1,0.618407,0.221244,0.941701,True
tiny11-002124,2,0.641981,0.246762,1.017533,True
tiny11-002125,0,0.675012,0.238466,1.076093,True
tiny11-002125,1,0.661427,0.226473,0.991715,True
tiny11-002125,2,0.604951,0.206587,0.897849,True
tiny11-002126,0,0.6124959999999999,0.221995,0.944156,True
tiny11-002126,1,0.6684,0.225191,1.022813,True
tiny11-002126,2,0.621803,0.188893,0.914901,True
tiny11-002127,0,0.6701330000000001,0.210694,0.958142,True
tiny11-002127,1,0.688528,0.211435,0.985904,True
tiny11-002127,2,0.649295,0.199393,0.920421,True
tiny11-002128,0,1.178173,0.389869,1.735616,True
tiny11-002128,1,1.022643,0.364462,1.514402,True
tiny11-002128,2,1.077876,0.41156,1.587699,True
tiny11-002129,0,0.965005,0.383487,1.417401,True
tiny11-002129,1,0.965947,0.387815,1.418813,True
tiny11-002129,2,0.963592,0.380592,1.410799,True
tiny11-002130,0,0.999349,0.430526,1.56714,True
tiny11-002130,1,1.087484,0.361566,1.672658,True
tiny11-002130,2,0.9180170000000001,0.34865199999999996,1.355135,True
tiny11-002131,0,0.952782,0.40005799999999997,1.43843,True
tiny11-002131,1,0.942342,0.38861700000000005,1.415728,True
tiny11-002131,2,0.9355,0.38504,1.378078,True
tiny11-002132,0,1.10141,0.364862,1.616854,True
tiny11-002132,1,0.996834,0.37954000000000004,1.493724,True
tiny11-002132,2,1.123321,0.441787,1.716971,True
tiny11-002133,0,0.933256,0.383287,1.391533,True
tiny11-002133,1,0.9329550000000001,0.421217,1.441095,True
tiny11-002133,2,0.99466,0.44617399999999996,1.651158,True
tiny11-002134,0,0.95698,0.38636200000000004,1.410568,True
tiny11-002134,1,0.932083,0.39557,1.398285,True
tiny11-002134,2,0.983118,0.428642,1.560128,True
tiny11-002135,0,1.216115,0.563184,1.870769,True
tiny11-002135,1,1.324857,0.5564410000000001,1.936321,True
tiny11-002135,2,1.289051,0.498012,1.838298,True
tiny11-002136,0,1.292017,0.532395,1.948604,True
tiny11-002136,1,1.318856,0.509553,1.927074,True
tiny11-002136,2,1.284673,0.502429,1.859178,True
tiny11-002137,0,1.239819,0.5578540000000001,1.853988,True
tiny11-002137,1,1.236593,0.48645,1.771182,True
tiny11-002137,2,1.221835,0.49069799999999997,1.759501,True
tiny11-002138,0,1.37422,0.516115,2.014268,True
tiny11-002138,1,1.508702,0.532516,2.127709,True
tiny11-002138,2,1.409667,0.560969,2.038844,True
tiny11-002139,0,1.194674,0.565447,1.825345,True
tiny11-002139,1,1.2123979999999999,0.498712,1.776452,True
tiny11-002139,2,1.2712970000000001,0.501358,1.843267,True
tiny11-002140,0,1.282308,0.5813780000000001,1.979232,True
tiny11-002140,1,1.199373,0.570918,1.84498,True
tiny11-002140,2,1.201377,0.49852199999999997,1.782745,True
tiny11-002141,0,1.1644480000000001,0.519101,1.763798,True
tiny11-002141,1,1.2512699999999999,0.52391,1.880857,True
tiny11-002141,2,1.2061659999999998,0.501068,1.787954,True
tiny11-002142,0,1.292176,0.517257,1.875668,True
tiny11-002142,1,1.2871869999999999,0.47633,1.815756,True
